epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
267,1705.92,0.66366,1.48952,1.04774,0.9111,1,0.995,0.79835,0.96062,1.29731,0.69883,0.00156162,0.000520539,0.00156162,0.000520539,0.00156162,0.000520539,0.00156162,0.000520539
268,1712.64,0.5948,1.31113,1.08948,0.9111,1,0.995,0.79835,0.96062,1.29731,0.69883,0.00155496,0.000518319,0.00155496,0.000518319,0.00155496,0.000518319,0.00155496,0.000518319
269,1719.41,0.65532,1.42236,1.09424,0.9111,1,0.995,0.79835,0.96062,1.29731,0.69883,0.0015483,0.000516099,0.0015483,0.000516099,0.0015483,0.000516099,0.0015483,0.000516099
270,1727.82,0.63346,1.91377,1.16168,0.91782,1,0.995,0.79504,0.96857,1.26853,0.70099,0.00154164,0.00051388,0.00154164,0.00051388,0.00154164,0.00051388,0.00154164,0.00051388
271,1734.79,0.69092,1.24826,1.10122,0.91782,1,0.995,0.79504,0.96857,1.26853,0.70099,0.00153498,0.00051166,0.00153498,0.00051166,0.00153498,0.00051166,0.00153498,0.00051166
272,1741.38,0.64624,1.23188,1.03313,0.91782,1,0.995,0.79504,0.96857,1.26853,0.70099,0.00152832,0.00050944,0.00152832,0.00050944,0.00152832,0.00050944,0.00152832,0.00050944
273,1747.81,0.49893,1.40248,1.0026,0.91782,1,0.995,0.79504,0.96857,1.26853,0.70099,0.00152166,0.00050722,0.00152166,0.00050722,0.00152166,0.00050722,0.00152166,0.00050722
274,1756.78,0.7219,1.38937,1.1504,0.93271,1,0.995,0.80499,0.93716,1.21007,0.6876,0.001515,0.000505001,0.001515,0.000505001,0.001515,0.000505001,0.001515,0.000505001
275,1764.98,0.67708,1.45215,1.17293,0.93271,1,0.995,0.80499,0.93716,1.21007,0.6876,0.00150834,0.000502781,0.00150834,0.000502781,0.00150834,0.000502781,0.00150834,0.000502781
276,1772.1,0.62661,1.41431,1.16855,0.93271,1,0.995,0.80499,0.93716,1.21007,0.6876,0.00150168,0.000500561,0.00150168,0.000500561,0.00150168,0.000500561,0.00150168,0.000500561
277,1780.92,0.68183,1.42127,1.09152,0.94071,1,0.995,0.81713,0.92396,1.20802,0.67995,0.00149502,0.000498341,0.00149502,0.000498341,0.00149502,0.000498341,0.00149502,0.000498341
278,1787.04,0.56281,1.21376,0.9731,0.94071,1,0.995,0.81713,0.92396,1.20802,0.67995,0.00148836,0.000496121,0.00148836,0.000496121,0.00148836,0.000496121,0.00148836,0.000496121
279,1793.57,0.83047,1.633,1.22244,0.94071,1,0.995,0.81713,0.92396,1.20802,0.67995,0.00148171,0.000493902,0.00148171,0.000493902,0.00148171,0.000493902,0.00148171,0.000493902
280,1802.45,0.62591,1.32687,1.15251,0.95326,1,0.995,0.8216,0.91811,1.1972,0.67125,0.00147505,0.000491682,0.00147505,0.000491682,0.00147505,0.000491682,0.00147505,0.000491682
281,1809.12,0.75538,1.42694,1.17108,0.95326,1,0.995,0.8216,0.91811,1.1972,0.67125,0.00146839,0.000489462,0.00146839,0.000489462,0.00146839,0.000489462,0.00146839,0.000489462
282,1815.33,0.54774,1.13302,1.02146,0.95326,1,0.995,0.8216,0.91811,1.1972,0.67125,0.00146173,0.000487242,0.00146173,0.000487242,0.00146173,0.000487242,0.00146173,0.000487242
283,1823.06,0.67192,1.25579,1.08495,0.96242,1,0.995,0.8216,0.93006,1.16997,0.67638,0.00145507,0.000485023,0.00145507,0.000485023,0.00145507,0.000485023,0.00145507,0.000485023
284,1829.35,0.58923,1.14205,1.00872,0.96242,1,0.995,0.8216,0.93006,1.16997,0.67638,0.00144841,0.000482803,0.00144841,0.000482803,0.00144841,0.000482803,0.00144841,0.000482803
285,1835.44,0.61179,1.23249,1.09535,0.96242,1,0.995,0.8216,0.93006,1.16997,0.67638,0.00144175,0.000480583,0.00144175,0.000480583,0.00144175,0.000480583,0.00144175,0.000480583
286,1843.58,0.77952,1.62811,1.23894,0.96628,0.98635,0.995,0.81923,0.89158,1.13808,0.6621,0.00143509,0.000478363,0.00143509,0.000478363,0.00143509,0.000478363,0.00143509,0.000478363
287,1850.16,0.64325,1.446,1.12868,0.96628,0.98635,0.995,0.81923,0.89158,1.13808,0.6621,0.00142843,0.000476143,0.00142843,0.000476143,0.00142843,0.000476143,0.00142843,0.000476143
288,1856.21,0.57547,1.25646,1.02233,0.96628,0.98635,0.995,0.81923,0.89158,1.13808,0.6621,0.00142177,0.000473924,0.00142177,0.000473924,0.00142177,0.000473924,0.00142177,0.000473924
289,1862.51,0.5675,1.44034,1.00117,0.96628,0.98635,0.995,0.81923,0.89158,1.13808,0.6621,0.00141511,0.000471704,0.00141511,0.000471704,0.00141511,0.000471704,0.00141511,0.000471704
290,1869.96,0.69212,1.41558,1.17025,0.97179,0.99758,0.995,0.82594,0.87308,1.14632,0.65222,0.00140845,0.000469484,0.00140845,0.000469484,0.00140845,0.000469484,0.00140845,0.000469484
291,1876.61,0.64023,1.26738,1.11891,0.97179,0.99758,0.995,0.82594,0.87308,1.14632,0.65222,0.00140179,0.000467264,0.00140179,0.000467264,0.00140179,0.000467264,0.00140179,0.000467264
292,1883.36,0.61253,1.1594,1.0976,0.97179,0.99758,0.995,0.82594,0.87308,1.14632,0.65222,0.00139513,0.000465045,0.00139513,0.000465045,0.00139513,0.000465045,0.00139513,0.000465045
293,1891.2,0.82632,1.61602,1.25982,0.97319,0.99895,0.995,0.82594,0.86728,1.14787,0.64817,0.00138847,0.000462825,0.00138847,0.000462825,0.00138847,0.000462825,0.00138847,0.000462825
294,1898.03,0.72911,1.32843,1.16088,0.97319,0.99895,0.995,0.82594,0.86728,1.14787,0.64817,0.00138182,0.000460605,0.00138182,0.000460605,0.00138182,0.000460605,0.00138182,0.000460605
295,1904.35,0.70638,1.46394,1.20946,0.97319,0.99895,0.995,0.82594,0.86728,1.14787,0.64817,0.00137516,0.000458385,0.00137516,0.000458385,0.00137516,0.000458385,0.00137516,0.000458385
296,1912.15,0.54071,1.40052,1.05728,0.96941,1,0.995,0.82594,0.85902,1.13275,0.64535,0.0013685,0.000456165,0.0013685,0.000456165,0.0013685,0.000456165,0.0013685,0.000456165
297,1918.9,0.70144,1.46041,1.21104,0.96941,1,0.995,0.82594,0.85902,1.13275,0.64535,0.00136184,0.000453946,0.00136184,0.000453946,0.00136184,0.000453946,0.00136184,0.000453946
298,1925.65,0.63878,1.23533,1.15665,0.96941,1,0.995,0.82594,0.85902,1.13275,0.64535,0.00135518,0.000451726,0.00135518,0.000451726,0.00135518,0.000451726,0.00135518,0.000451726
299,1933.33,0.60324,1.18318,1.0801,0.96901,1,0.995,0.82594,0.84691,1.14351,0.64456,0.00134852,0.000449506,0.00134852,0.000449506,0.00134852,0.000449506,0.00134852,0.000449506
300,1940.07,0.9103,1.60078,1.42689,0.96901,1,0.995,0.82594,0.84691,1.14351,0.64456,0.00134186,0.000447286,0.00134186,0.000447286,0.00134186,0.000447286,0.00134186,0.000447286
301,1946.43,0.529,1.18651,1.06142,0.96901,1,0.995,0.82594,0.84691,1.14351,0.64456,0.0013352,0.000445067,0.0013352,0.000445067,0.0013352,0.000445067,0.0013352,0.000445067
302,1954.07,0.56495,1.2324,1.01836,0.96481,0.9923,0.995,0.81923,0.83433,1.09769,0.63114,0.00132854,0.000442847,0.00132854,0.000442847,0.00132854,0.000442847,0.00132854,0.000442847
303,1960.67,0.74175,1.34714,1.2262,0.96481,0.9923,0.995,0.81923,0.83433,1.09769,0.63114,0.00132188,0.000440627,0.00132188,0.000440627,0.00132188,0.000440627,0.00132188,0.000440627
304,1966.74,0.70384,1.4934,1.04655,0.96481,0.9923,0.995,0.81923,0.83433,1.09769,0.63114,0.00131522,0.000438407,0.00131522,0.000438407,0.00131522,0.000438407,0.00131522,0.000438407
305,1972.95,0.57032,1.21371,1.06252,0.96481,0.9923,0.995,0.81923,0.83433,1.09769,0.63114,0.00130856,0.000436187,0.00130856,0.000436187,0.00130856,0.000436187,0.00130856,0.000436187
306,1981.26,0.61738,1.35926,1.09302,0.96943,1,0.995,0.81923,0.82268,1.06823,0.62643,0.0013019,0.000433968,0.0013019,0.000433968,0.0013019,0.000433968,0.0013019,0.000433968
307,1987.33,0.51724,1.20293,1.01325,0.96943,1,0.995,0.81923,0.82268,1.06823,0.62643,0.00129524,0.000431748,0.00129524,0.000431748,0.00129524,0.000431748,0.00129524,0.000431748
308,1993.23,0.66255,1.16921,1.01181,0.96943,1,0.995,0.81923,0.82268,1.06823,0.62643,0.00128858,0.000429528,0.00128858,0.000429528,0.00128858,0.000429528,0.00128858,0.000429528
309,2000.91,0.61372,1.24367,1.1406,0.96168,1,0.995,0.81923,0.82837,1.05183,0.62696,0.00128193,0.000427308,0.00128193,0.000427308,0.00128193,0.000427308,0.00128193,0.000427308
310,2006.69,0.52157,1.21976,0.99235,0.96168,1,0.995,0.81923,0.82837,1.05183,0.62696,0.00127527,0.000425089,0.00127527,0.000425089,0.00127527,0.000425089,0.00127527,0.000425089
311,2012.65,0.55717,1.13965,1.00029,0.96168,1,0.995,0.81923,0.82837,1.05183,0.62696,0.00126861,0.000422869,0.00126861,0.000422869,0.00126861,0.000422869,0.00126861,0.000422869
312,2020.04,0.52211,1.08501,0.97205,0.96272,0.99124,0.995,0.81923,0.81226,1.05011,0.62284,0.00126195,0.000420649,0.00126195,0.000420649,0.00126195,0.000420649,0.00126195,0.000420649
313,2025.99,0.67501,1.42964,1.08784,0.96272,0.99124,0.995,0.81923,0.81226,1.05011,0.62284,0.00125529,0.000418429,0.00125529,0.000418429,0.00125529,0.000418429,0.00125529,0.000418429
314,2031.97,0.73965,1.39438,1.17024,0.96272,0.99124,0.995,0.81923,0.81226,1.05011,0.62284,0.00124863,0.000416209,0.00124863,0.000416209,0.00124863,0.000416209,0.00124863,0.000416209
315,2039.5,0.53149,1.09279,1.00414,0.95997,0.99194,0.995,0.81433,0.82244,1.05818,0.6274,0.00124197,0.00041399,0.00124197,0.00041399,0.00124197,0.00041399,0.00124197,0.00041399
316,2045.6,0.62313,1.33324,1.09385,0.95997,0.99194,0.995,0.81433,0.82244,1.05818,0.6274,0.00123531,0.00041177,0.00123531,0.00041177,0.00123531,0.00041177,0.00123531,0.00041177
317,2051.46,0.54157,1.46615,0.99109,0.95997,0.99194,0.995,0.81433,0.82244,1.05818,0.6274,0.00122865,0.00040955,0.00122865,0.00040955,0.00122865,0.00040955,0.00122865,0.00040955
318,2059.39,0.56313,1.21408,1.07467,0.9627,0.9904,0.995,0.81735,0.8205,1.06134,0.62764,0.00122199,0.00040733,0.00122199,0.00040733,0.00122199,0.00040733,0.00122199,0.00040733
319,2065.71,0.528,1.26156,1.05233,0.9627,0.9904,0.995,0.81735,0.8205,1.06134,0.62764,0.00121533,0.000405111,0.00121533,0.000405111,0.00121533,0.000405111,0.00121533,0.000405111
320,2071.64,0.57658,1.53962,1.16698,0.9627,0.9904,0.995,0.81735,0.8205,1.06134,0.62764,0.00120867,0.000402891,0.00120867,0.000402891,0.00120867,0.000402891,0.00120867,0.000402891
321,2078.05,0.68129,1.37406,1.1263,0.9627,0.9904,0.995,0.81735,0.8205,1.06134,0.62764,0.00120201,0.000400671,0.00120201,0.000400671,0.00120201,0.000400671,0.00120201,0.000400671
322,2085.7,0.55073,1.26388,1.03048,0.97146,0.99722,0.995,0.82019,0.79782,1.04404,0.62096,0.00119535,0.000398451,0.00119535,0.000398451,0.00119535,0.000398451,0.00119535,0.000398451
323,2091.94,0.60175,1.08663,1.00872,0.97146,0.99722,0.995,0.82019,0.79782,1.04404,0.62096,0.00118869,0.000396231,0.00118869,0.000396231,0.00118869,0.000396231,0.00118869,0.000396231
324,2097.99,0.58288,1.29989,1.07765,0.97146,0.99722,0.995,0.82019,0.79782,1.04404,0.62096,0.00118204,0.000394012,0.00118204,0.000394012,0.00118204,0.000394012,0.00118204,0.000394012
325,2105.46,0.73977,1.30741,1.24017,0.9677,1,0.995,0.82531,0.7827,1.03949,0.61429,0.00117538,0.000391792,0.00117538,0.000391792,0.00117538,0.000391792,0.00117538,0.000391792
326,2111.59,0.7434,1.76173,1.13034,0.9677,1,0.995,0.82531,0.7827,1.03949,0.61429,0.00116872,0.000389572,0.00116872,0.000389572,0.00116872,0.000389572,0.00116872,0.000389572
327,2117.41,0.58777,1.10285,1.03524,0.9677,1,0.995,0.82531,0.7827,1.03949,0.61429,0.00116206,0.000387352,0.00116206,0.000387352,0.00116206,0.000387352,0.00116206,0.000387352
328,2125.36,0.78513,1.36739,1.29911,0.96767,0.99799,0.995,0.87574,0.75689,1.01408,0.61081,0.0011554,0.000385133,0.0011554,0.000385133,0.0011554,0.000385133,0.0011554,0.000385133
329,2132.07,0.7548,1.40485,1.18057,0.96767,0.99799,0.995,0.87574,0.75689,1.01408,0.61081,0.00114874,0.000382913,0.00114874,0.000382913,0.00114874,0.000382913,0.00114874,0.000382913
330,2138.25,0.62704,1.21752,1.06666,0.96767,0.99799,0.995,0.87574,0.75689,1.01408,0.61081,0.00114208,0.000380693,0.00114208,0.000380693,0.00114208,0.000380693,0.00114208,0.000380693
331,2146.34,0.72528,1.43566,1.2415,0.96629,0.99094,0.995,0.85695,0.75784,0.99329,0.61067,0.00113542,0.000378473,0.00113542,0.000378473,0.00113542,0.000378473,0.00113542,0.000378473
332,2152.7,0.57932,1.21369,1.09292,0.96629,0.99094,0.995,0.85695,0.75784,0.99329,0.61067,0.00112876,0.000376253,0.00112876,0.000376253,0.00112876,0.000376253,0.00112876,0.000376253
333,2159.05,0.66592,1.25248,1.15958,0.96629,0.99094,0.995,0.85695,0.75784,0.99329,0.61067,0.0011221,0.000374034,0.0011221,0.000374034,0.0011221,0.000374034,0.0011221,0.000374034
334,2166.97,0.65515,1.32048,1.10756,0.96661,1,0.995,0.86354,0.73089,0.97853,0.59993,0.00111544,0.000371814,0.00111544,0.000371814,0.00111544,0.000371814,0.00111544,0.000371814
335,2173.11,0.5891,1.1749,1.09981,0.96661,1,0.995,0.86354,0.73089,0.97853,0.59993,0.00110878,0.000369594,0.00110878,0.000369594,0.00110878,0.000369594,0.00110878,0.000369594
336,2180,0.5698,1.13082,1.08696,0.96661,1,0.995,0.86354,0.73089,0.97853,0.59993,0.00110212,0.000367374,0.00110212,0.000367374,0.00110212,0.000367374,0.00110212,0.000367374
337,2187.87,0.61245,1.31857,1.1253,0.96661,1,0.995,0.86354,0.73089,0.97853,0.59993,0.00109546,0.000365155,0.00109546,0.000365155,0.00109546,0.000365155,0.00109546,0.000365155
338,2196.88,0.51857,1.28612,1.02569,0.96362,1,0.995,0.85736,0.75009,0.98609,0.60677,0.0010888,0.000362935,0.0010888,0.000362935,0.0010888,0.000362935,0.0010888,0.000362935
339,2203.11,0.64726,1.16101,1.05628,0.96362,1,0.995,0.85736,0.75009,0.98609,0.60677,0.00108215,0.000360715,0.00108215,0.000360715,0.00108215,0.000360715,0.00108215,0.000360715
340,2209.6,0.64611,1.16019,1.13096,0.96362,1,0.995,0.85736,0.75009,0.98609,0.60677,0.00107549,0.000358495,0.00107549,0.000358495,0.00107549,0.000358495,0.00107549,0.000358495
341,2217.37,0.61182,1.41242,1.06429,0.96541,1,0.995,0.86735,0.73352,0.98462,0.60134,0.00106883,0.000356275,0.00106883,0.000356275,0.00106883,0.000356275,0.00106883,0.000356275
342,2223.93,0.76386,1.21118,1.18083,0.96541,1,0.995,0.86735,0.73352,0.98462,0.60134,0.00106217,0.000354056,0.00106217,0.000354056,0.00106217,0.000354056,0.00106217,0.000354056
343,2230.24,0.44598,1.03887,0.97309,0.96541,1,0.995,0.86735,0.73352,0.98462,0.60134,0.00105551,0.000351836,0.00105551,0.000351836,0.00105551,0.000351836,0.00105551,0.000351836
344,2239.23,0.61898,1.24012,1.15922,0.96398,0.99846,0.995,0.87029,0.72822,0.97851,0.6081,0.00104885,0.000349616,0.00104885,0.000349616,0.00104885,0.000349616,0.00104885,0.000349616
345,2246.28,0.5742,1.20148,1.01961,0.96398,0.99846,0.995,0.87029,0.72822,0.97851,0.6081,0.00104219,0.000347396,0.00104219,0.000347396,0.00104219,0.000347396,0.00104219,0.000347396
346,2252.58,0.65693,1.13775,1.13231,0.96398,0.99846,0.995,0.87029,0.72822,0.97851,0.6081,0.00103553,0.000345177,0.00103553,0.000345177,0.00103553,0.000345177,0.00103553,0.000345177
347,2260.42,0.54689,1.12943,1.0268,0.96573,0.99696,0.995,0.8603,0.75108,0.98475,0.6133,0.00102887,0.000342957,0.00102887,0.000342957,0.00102887,0.000342957,0.00102887,0.000342957
348,2266.76,0.70009,1.26553,1.16509,0.96573,0.99696,0.995,0.8603,0.75108,0.98475,0.6133,0.00102221,0.000340737,0.00102221,0.000340737,0.00102221,0.000340737,0.00102221,0.000340737
349,2272.81,0.56111,1.08118,1.08375,0.96573,0.99696,0.995,0.8603,0.75108,0.98475,0.6133,0.00101555,0.000338517,0.00101555,0.000338517,0.00101555,0.000338517,0.00101555,0.000338517
350,2280.34,0.70003,1.18692,1.11198,0.96827,1,0.995,0.85694,0.74517,0.98218,0.61108,0.00100889,0.000336297,0.00100889,0.000336297,0.00100889,0.000336297,0.00100889,0.000336297
